sweep_id,config,bootstrap,embedding,embedding_label,fold,input_dim,n_rows,tanimoto_spearman,pred_tanimoto_spearman,scalarness,tanimoto_partial,knn20_jaccard,n_readout,emb_effective_rank,emb_top1_share,emb_min_std,emb_dim
lyc0lh2d,cfg0,boot01,vn12,VN 12,0,336,66296,0.4657801327622603,0.06988970704502728,0.13985839210179918,0.4605318003601832,0.11776939740388626,5000,64.634607449052,0.09318543303738154,0.26391909155393795,336
lyc0lh2d,cfg0,boot01,vn15,VN 15,0,336,66296,0.4665116685028765,0.06988970704502728,0.14872188551902757,0.4612470388635052,0.11874353648099695,5000,65.3146722505115,0.09841740386363416,0.2757750111323078,336
lyc0lh2d,cfg0,boot01,pooled512,Pooled embedding,0,512,66296,0.19621543942337322,0.06988970704502728,0.33224309130170715,0.1834141283240547,0.15333562739035728,5000,124.98453735390362,0.12879759286768136,0.18900592830352278,512
lyc0lh2d,cfg0,boot01,z,Head export (z),0,1024,66296,0.14483564591982961,0.06988970704502728,0.7973555707904519,0.14765078682662378,0.11671705887946425,5000,33.99046589962279,0.3585334872895588,0.004776695227088549,1024
lyc0lh2d,cfg0,boot02,vn03,VN 3,0,336,66296,0.4062550176603519,0.06957502945060613,0.08051645597840082,0.4019581285357197,0.09906172730256269,5000,64.26697443352808,0.08812083726975824,0.08583394253406568,336
lyc0lh2d,cfg0,boot02,vn06,VN 6,0,336,66296,0.43692129283372927,0.06957502945060613,0.09940030705151882,0.43214570391489937,0.10961700782225628,5000,66.86310515020084,0.08712714361733861,0.27505865373539573,336
lyc0lh2d,cfg0,boot02,vn09,VN 9,0,336,66296,0.4507843760304092,0.06957502945060613,0.11288599715328651,0.4457797775743624,0.11309452816895635,5000,64.9387336835841,0.08640271449324789,0.3105810817192493,336
lyc0lh2d,cfg0,boot02,vn12,VN 12,0,336,66296,0.45822042051864637,0.06957502945060613,0.12405063562860298,0.4530893060045973,0.11428724025308955,5000,64.28481698823462,0.09019895203615563,0.3482582695246382,336
lyc0lh2d,cfg0,boot02,vn15,VN 15,0,336,66296,0.45855503325355945,0.06957502945060613,0.131643466878441,0.4533413061516179,0.11505455543071753,5000,64.77260205167397,0.09356330931120754,0.35030618368885397,336
lyc0lh2d,cfg0,boot02,pooled512,Pooled embedding,0,512,66296,0.19269274432845757,0.06957502945060613,0.38998087500910406,0.17979548870352102,0.15505489844707682,5000,125.0169010751908,0.1335123209028985,0.14170078105760692,512
lyc0lh2d,cfg0,boot02,z,Head export (z),0,1024,66296,0.14808798058723985,0.06957502945060613,0.8348678919252278,0.16350615484050893,0.11631354910899722,5000,27.697776996570393,0.41479091093600723,0.0037173706870687905,1024
lyc0lh2d,cfg0,boot03,vn03,VN 3,0,336,66296,0.40436278620757027,0.07094583234724534,0.08034566911963385,0.39995562807309654,0.09657966690499044,5000,62.984251463962586,0.08920700298899796,0.09074308458957178,336
lyc0lh2d,cfg0,boot03,vn06,VN 6,0,336,66296,0.4325241355228264,0.07094583234724534,0.11136578878633029,0.4272811062726321,0.1108219640887412,5000,67.64545049726708,0.08128525747040619,0.2576089586324863,336
lyc0lh2d,cfg0,boot03,vn09,VN 9,0,336,66296,0.44740062279559173,0.07094583234724534,0.1268272954846235,0.44197175880274997,0.11485031248883179,5000,65.3272652236316,0.08662508420801404,0.33421266850195624,336
lyc0lh2d,cfg0,boot03,vn12,VN 12,0,336,66296,0.45533907132424545,0.07094583234724534,0.13860511248540425,0.449847668203945,0.11572052381391158,5000,64.73399328986497,0.09427579258103795,0.3438131013623826,336
lyc0lh2d,cfg0,boot03,vn15,VN 15,0,336,66296,0.45599662064126517,0.07094583234724534,0.15107446037179673,0.4504485924199301,0.11663285152176016,5000,65.45422121418616,0.09842230276885677,0.354652497679058,336
lyc0lh2d,cfg0,boot03,pooled512,Pooled embedding,0,512,66296,0.2130644772439757,0.07094583234724534,0.38188334467789176,0.20122194961589054,0.15378422523669502,5000,130.36780433085,0.12644000272907438,0.1788191961706432,512
lyc0lh2d,cfg0,boot03,z,Head export (z),0,1024,66296,0.14270705924619406,0.07094583234724534,0.812061017270213,0.14581685956362084,0.11993968237818499,5000,35.98404644259031,0.36525183871422806,0.001057118065145479,1024
lyc0lh2d,cfg0,boot04,vn03,VN 3,0,336,66296,0.4116822861990042,0.07104841943147756,0.08100402713332738,0.40726544433297257,0.09871038208837023,5000,64.29718785758797,0.08654796965155538,0.07646100606684356,336
lyc0lh2d,cfg0,boot04,vn06,VN 6,0,336,66296,0.43384009927426087,0.07104841943147756,0.1077707792669358,0.428679886545122,0.11092782814443063,5000,68.34822086594066,0.0801660491816166,0.09673038389713107,336
lyc0lh2d,cfg0,boot04,vn09,VN 9,0,336,66296,0.4520322363406188,0.07104841943147756,0.12142070141388196,0.44671063911719533,0.11390895373032467,5000,65.81419001426788,0.08344359330514223,0.11620348724354221,336
lyc0lh2d,cfg0,boot04,vn12,VN 12,0,336,66296,0.4612424124154849,0.07104841943147756,0.1333347198284556,0.4558393520412135,0.11555231175076401,5000,65.54206120617036,0.08460466012876228,0.12953648754272626,336
lyc0lh2d,cfg0,boot04,vn15,VN 15,0,336,66296,0.4628536709565843,0.07104841943147756,0.14352695366425325,0.45739195730007554,0.11657838772502423,5000,66.45184440550106,0.0878581353313139,0.14491346164121313,336
lyc0lh2d,cfg0,boot04,pooled512,Pooled embedding,0,512,66296,0.21237452115856764,0.07104841943147756,0.37101042366931103,0.2003112940981545,0.15617129679061034,5000,136.82921502107803,0.12215086689330354,0.11539118444961864,512
lyc0lh2d,cfg0,boot04,z,Head export (z),0,1024,66296,0.14623036876355855,0.07104841943147756,0.8050189005695949,0.15008036045800194,0.11527253678700158,5000,36.754298300968536,0.35683404606108543,0.0018405095119590415,1024
lyc0lh2d,cfg0,boot05,vn03,VN 3,0,336,66296,0.40899251541587195,0.0715003224606923,0.07216010505008155,0.40488856419972247,0.09704752693186128,5000,63.78039014701919,0.08944099861285809,0.10086035358055821,336
lyc0lh2d,cfg0,boot05,vn06,VN 6,0,336,66296,0.4390950112487842,0.0715003224606923,0.10920239436575473,0.43388181963384703,0.11046383627936493,5000,65.4137920688539,0.08782347263770811,0.23966478893562734,336
lyc0lh2d,cfg0,boot05,vn09,VN 9,0,336,66296,0.45180729760780713,0.0715003224606923,0.12712043179151977,0.44633916601342,0.11238106193259119,5000,62.79235518189732,0.09256917530510318,0.2791733766880397,336
lyc0lh2d,cfg0,boot05,vn12,VN 12,0,336,66296,0.4582755918385935,0.0715003224606923,0.14230114527976404,0.45270803791185743,0.11403773149691174,5000,62.55443830943963,0.09941648347586465,0.286861040938368,336
lyc0lh2d,cfg0,boot05,vn15,VN 15,0,336,66296,0.4581615615051818,0.0715003224606923,0.15028422851838705,0.45255594427491397,0.11536863766046683,5000,63.63351362359477,0.10017941322037097,0.37051124979111766,336
lyc0lh2d,cfg0,boot05,pooled512,Pooled embedding,0,512,66296,0.18106501682574092,0.0715003224606923,0.33177333722311897,0.1667902613375777,0.15300262890052396,5000,124.89943467109835,0.13108383827824766,0.19937551260748723,512
lyc0lh2d,cfg0,boot05,z,Head export (z),0,1024,66296,0.14054224707469,0.0715003224606923,0.8129865537218337,0.1415351688555695,0.12076914925556526,5000,33.3867707866078,0.3693570229437744,0.0009308509954664061,1024
lyc0lh2d,cfg0,boot06,vn03,VN 3,0,336,66296,0.40043147608029134,0.07062708954536698,0.07889123629089892,0.39609415232342204,0.09950979571873293,5000,64.61205553714562,0.08407772233855436,0.08732239550150826,336
lyc0lh2d,cfg0,boot06,vn06,VN 6,0,336,66296,0.4271612028659289,0.07062708954536698,0.10280541241338984,0.42213705469498547,0.1110391797777283,5000,66.60924658289146,0.07959835073489487,0.26551706804997677,336
lyc0lh2d,cfg0,boot06,vn09,VN 9,0,336,66296,0.4472626966004415,0.07062708954536698,0.11491830333742972,0.44207512281251077,0.11407968020371873,5000,64.18016542300222,0.08608739461424496,0.30390752138617844,336
lyc0lh2d,cfg0,boot06,vn12,VN 12,0,336,66296,0.4555048355413864,0.07062708954536698,0.12899937299418573,0.45015517801573823,0.11524639605521295,5000,63.67638633924456,0.09553986987902961,0.30984175210166137,336
lyc0lh2d,cfg0,boot06,vn15,VN 15,0,336,66296,0.45666222873594986,0.07062708954536698,0.1390687730581896,0.45122488210332695,0.11614157954972525,5000,64.39033773167762,0.09945433636565788,0.3181228569151784,336
lyc0lh2d,cfg0,boot06,pooled512,Pooled embedding,0,512,66296,0.22663897635540592,0.07062708954536698,0.38263654418142273,0.2160566047540179,0.15671703057324665,5000,130.80699413815898,0.1277784051882139,0.19103072793918938,512
lyc0lh2d,cfg0,boot06,z,Head export (z),0,1024,66296,0.14133484331455182,0.07062708954536698,0.8236953597011567,0.14665759840594325,0.11951167193749222,5000,34.37655488985809,0.3688155298036732,0.004283377636990394,1024
lyc0lh2d,cfg0,boot07,vn03,VN 3,0,336,66296,0.4033774738090136,0.06959203767622486,0.09097259718473501,0.39869975535117885,0.09945449751914083,5000,62.702068075605624,0.09425832134333396,0.06591913680156733,336
lyc0lh2d,cfg0,boot07,vn06,VN 6,0,336,66296,0.43663969336572683,0.06959203767622486,0.1198126694792713,0.43140933535641246,0.11168211953925927,5000,65.72669024268627,0.08545305599785474,0.2597747329004536,336
lyc0lh2d,cfg0,boot07,vn09,VN 9,0,336,66296,0.4508811097149692,0.06959203767622486,0.1337297609679081,0.44557682734270165,0.11478216763367437,5000,63.62980307462636,0.0929932465611698,0.2958753456293142,336
lyc0lh2d,cfg0,boot07,vn12,VN 12,0,336,66296,0.4593223880831648,0.06959203767622486,0.14964392204418492,0.45402065610427395,0.11572599223132406,5000,63.30820832452919,0.10092136243629496,0.32167332170308877,336
lyc0lh2d,cfg0,boot07,vn15,VN 15,0,336,66296,0.4596369046399498,0.06959203767622486,0.1598223682199995,0.45435491386928084,0.11711664802894561,5000,63.81852772112887,0.10438882171101159,0.3725765225227648,336
lyc0lh2d,cfg0,boot07,pooled512,Pooled embedding,0,512,66296,0.18006750071181357,0.06959203767622486,0.32995263966299154,0.1664256805068102,0.15736586655552998,5000,119.53958272207376,0.13977492431901564,0.14883300956632226,512
lyc0lh2d,cfg0,boot07,z,Head export (z),0,1024,66296,0.16571292390067605,0.06959203767622486,0.8133963082668257,0.18756258274705176,0.1206409256517848,5000,34.56864557883642,0.3539950234567263,0.0011854376156580587,1024
lyc0lh2d,cfg0,boot08,vn03,VN 3,0,336,66296,0.3987891754426692,0.07226630246422806,0.08278293365963392,0.394159671682181,0.09831296093659869,5000,63.236333631462465,0.09239299036295621,0.07668679404656362,336
lyc0lh2d,cfg0,boot08,vn06,VN 6,0,336,66296,0.4195773004185201,0.07226630246422806,0.09236864280064015,0.41467494588232223,0.10978683894748828,5000,66.45904496300095,0.0827381893837226,0.25063692094676665,336
lyc0lh2d,cfg0,boot08,vn09,VN 9,0,336,66296,0.4387728852110852,0.07226630246422806,0.1083337230779525,0.4334953082005968,0.11326759408562989,5000,64.30801740900681,0.0886110320223416,0.27666087382731247,336
lyc0lh2d,cfg0,boot08,vn12,VN 12,0,336,66296,0.4450768691855607,0.07226630246422806,0.12226988969239996,0.43953878477865527,0.11461964309214256,5000,64.3297361237837,0.09069888576295226,0.31281068306656323,336
lyc0lh2d,cfg0,boot08,vn15,VN 15,0,336,66296,0.44544466411154054,0.07226630246422806,0.1355893403496664,0.43970676128125047,0.11525883598483747,5000,64.6279008655412,0.09467978480730148,0.34740408747640483,336
lyc0lh2d,cfg0,boot08,pooled512,Pooled embedding,0,512,66296,0.216746037127113,0.07226630246422806,0.37823523889556904,0.20461318816948257,0.15154806475001378,5000,120.119892173499,0.13178405022685605,0.1880389121975403,512
lyc0lh2d,cfg0,boot08,z,Head export (z),0,1024,66296,0.1684921225967136,0.07226630246422806,0.8249764761494447,0.19264060022622612,0.11587494124757101,5000,30.09927165594972,0.38251811318591344,0.0023975022275681624,1024
lyc0lh2d,cfg0,boot09,vn03,VN 3,0,336,66296,0.42002705527702594,0.07510969806213445,0.09151461372340312,0.41489442789778586,0.09905917114103557,5000,65.14601435743857,0.08051622164187047,0.10034678299625471,336
lyc0lh2d,cfg0,boot09,vn06,VN 6,0,336,66296,0.44548539939514803,0.07510969806213445,0.11458194020395393,0.4397756345372636,0.11157669776361342,5000,66.24026368568191,0.07931175840997012,0.22083617165296754,336
lyc0lh2d,cfg0,boot09,vn09,VN 9,0,336,66296,0.45692547278543744,0.07510969806213445,0.1300793952383058,0.4509870234455399,0.11370676412411812,5000,63.52507615298332,0.08947462600145889,0.24417445770415264,336
