sweep_id,config,bootstrap,embedding,embedding_label,fold,n_per_half,pprop_edge,n_positive,positive_rate,knn_spearman,knn_pearson,knn_ap,knn_mae,ridge_spearman,ridge_pearson,ridge_ap,ridge_mae
lyc0lh2d,cfg0,boot02,pooled512@pca32,pooled512@pca32,0,5000,3.5,51,0.0102,0.8411771729765916,0.8390870437941114,0.11049986483941154,0.35086517011903096,0.8442798849794109,0.8393620698306359,0.08655191702653772,0.3507609210038396
lyc0lh2d,cfg0,boot02,pooled+vn15,pooled+vn15,0,5000,3.5,51,0.0102,0.8133021118278985,0.808808796632546,0.06447266848073122,0.3813376607314554,0.8507113894254728,0.8437078552205624,0.12388668391689715,0.3449287938453295
lyc0lh2d,cfg0,boot02,pooled+vn15@pca32,pooled+vn15@pca32,0,5000,3.5,51,0.0102,0.8147624619276387,0.8098516491463721,0.06047612732897735,0.3812134902148017,0.8222581991616109,0.8157014512830247,0.05193346314858528,0.37659534080414614
lyc0lh2d,cfg0,boot02,pooled@scaled,pooled@scaled,0,5000,3.5,51,0.0102,0.8348837368530772,0.8316314152357254,0.07865641729836287,0.35643922699359487,0.8519601799993195,0.8450629437688593,0.1340734420743083,0.34235884507163855
lyc0lh2d,cfg0,boot02,pooled@scaled@pca32,pooled@scaled@pca32,0,5000,3.5,51,0.0102,0.8359717686562966,0.8335977578484363,0.07113760172594571,0.3551015675138011,0.8398502693977474,0.8351323442873643,0.1021931577299851,0.3568660204721137
lyc0lh2d,cfg0,boot02,pooled+randproj,pooled+randproj,0,5000,3.5,51,0.0102,0.8406616875603174,0.8373775947864257,0.09434342333501754,0.35070858998494364,0.8507092507852168,0.8438449901396674,0.1334940302522404,0.3445207238907395
lyc0lh2d,cfg0,boot02,pooled+randproj@pca32,pooled+randproj@pca32,0,5000,3.5,51,0.0102,0.8382381651402095,0.8369267772375648,0.09271169463526209,0.3524623959982972,0.841578774855549,0.8373699116385789,0.09600059080868394,0.3541453885394459
lyc0lh2d,cfg0,boot02,z,z,0,5000,3.5,51,0.0102,0.8618578091635016,0.8575757151806761,0.18115168549341626,0.32803303395495453,0.8488243238503042,0.8429612315468881,0.15045526079574145,0.3456114336029479
lyc0lh2d,cfg0,boot02,z@pca32,z@pca32,0,5000,3.5,51,0.0102,0.86227003089797,0.858259201320194,0.16735435139737667,0.3276073544406939,0.8685916066640997,0.8637321438465657,0.20561115255929127,0.31922798242098
lyc0lh2d,cfg0,boot02,pred1,pred1,0,5000,3.5,51,0.0102,0.8181706986050774,0.7990610875732654,0.07771502569210748,0.38994022362532993,0.8682990781290199,0.8600502151426215,0.2614665038120066,0.32393492547281977
lyc0lh2d,cfg0,boot03,vn03,VN 3,0,5000,3.5,51,0.0102,0.655076425762704,0.6382809135010701,0.032488309994382125,0.5265794913556386,0.7387730092517306,0.7119163484057426,0.031661799341481646,0.4685636910066562
lyc0lh2d,cfg0,boot03,vn03@pca32,vn03@pca32,0,5000,3.5,51,0.0102,0.6331113946050255,0.6179252176834544,0.03153742607727986,0.5370155548359874,0.6584880146696399,0.6272537536303779,0.02202997296061597,0.5290997549167433
lyc0lh2d,cfg0,boot03,vn06,VN 6,0,5000,3.5,51,0.0102,0.6940019416357419,0.6759749759679686,0.04510612626807496,0.501818725261046,0.7498516951773335,0.7263548832660713,0.034871718665865296,0.4591285002491072
lyc0lh2d,cfg0,boot03,vn06@pca32,vn06@pca32,0,5000,3.5,51,0.0102,0.6725382618154122,0.6566074694930588,0.044774976075241356,0.5134305884102505,0.686783528544977,0.658467522302192,0.034141498953111624,0.5091738797448586
lyc0lh2d,cfg0,boot03,vn09,VN 9,0,5000,3.5,51,0.0102,0.7038005659804946,0.6853628578261716,0.053244867423145506,0.4970166924658769,0.7602727906183462,0.7389714843128107,0.043549819288101574,0.44989906531502083
lyc0lh2d,cfg0,boot03,vn09@pca32,vn09@pca32,0,5000,3.5,51,0.0102,0.6839348208463609,0.6670714734577771,0.0360280448577745,0.5074220292966555,0.6963866936664898,0.6670896601263303,0.033207384085875126,0.5026196553252665
